title_company,category,level,requirements,salary,urlsCatalog
"Mid/Senior JAVA Developer (Remote)
Stepwise","Backend, java","Mid, Senior",Java|Spring|Spring Boot|Docker|Git|AWS|English|Kubernetes,"15 000 - 25 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/mid-senior-java-developer-remote-stepwise-warszawa-ulaovqzq
"Remote Front-End Engineer (React or Vue)
Synura","Frontend, ruby on rails","Mid, Senior",Remote startup experience|Cloud/SaaS|3+ years of front-end development|JavaScript|CSS,"26 000 - 32 500 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|26 000 - 32 500 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/remote-front-end-engineer-react-or-vue-synura-q0mol2de
"Remote Founding Engineer (Ruby on Rails)
Synura","Fullstack, ruby on rails",Senior,Remote startup experience|5+ years of Ruby on Rails|Cloud/SaaS|3+ years of front-end development|JavaScript|CSS|Experience with AWS|ruby on rails|Video and streaming technologies,"32 000 - 45 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|32 000 - 45 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/remote-founding-engineer-ruby-on-rails-synura-bcpbl1yi
"Remote Senior Backend Java Engineer
BeUsable","Backend, java","Senior, Expert","Java|English|and|Spring|Kubernetes|or|Docker|gradle|JPA|Apache Kafka|Skaffold|Helm|Terraform|Scripting (Shell, Python)","30 000 - 32 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/remote-senior-backend-java-engineer-beusable-rm7oowhs
"Remote Senior Backend Java Engineer
BeUsable","Backend, java","Senior, Expert","Java|English|and|Spring|Kubernetes|or|Docker|gradle|JPA|Apache Kafka|Skaffold|Helm|Terraform|Scripting (Shell, Python)","30 000 - 32 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/remote-senior-backend-java-engineer-beusable-gdynia-rm7oowhs
"C/C++ Trainee
HARMAN Connected Services","Backend, c++",Trainee,c|c++|Communication skills|Critical thinking,"4 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/c-c-trainee-harman-connected-services-lodz-uvqwkfte
"Junior IT Support Specialist
GuestTek",Support,Junior,Polish|English|Communication skills|Team player|Problem solving,"5 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/junior-it-support-specialist-guesttek-warszawa-70oyhjng
"Senior Java Engineer
Capital Recruiters Ltd.","Backend, java",Senior,Java|Spring|English|JVM|mісrоsеrvісеs|RЕSTful АРІs|Sрrіng Bооt,"22 000 - 24 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/senior-java-engineer-capital-recruiters-ltd-katowice-3k6nimot
"Młodszy Specjalista ds.Wdrożeń Systemów
R-soft Studio",IT Administrator,Trainee,English|Polish|Windows server,"bezpłatny

staż",https://nofluffjobs.com/pl/job/mlodszy-specjalista-ds-wdrozen-systemow-r-soft-studio-lublin-uyb8fhdo
".NET Developer
Apator Powogaz S.A.","Backend, .net",Mid,.NET|Entity Framework|Problem solving|REST|S.O.L.I.D.|UNIT TEST|English,"13 000 - 18 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/net-developer-apator-powogaz-remote-zkl8cznv
"Cloud DevOps Engineer
Engenious","DevOps, cloud","Mid, Senior",Kubernetes|Docker|AWS|Azure|Linux|Python|Bash|Groovy|Ansible|Puppet|Jenkins|Jira|Confluence|English|Polish,"23 520 - 30 240 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|140 - 180 PLN
+ vat (B2B) godzinowo ",https://nofluffjobs.com/pl/job/cloud-devops-engineer-engenious-remote-f1v9hawt
"Cloud DevOps Engineer
Engenious","DevOps, cloud","Mid, Senior",Kubernetes|Docker|AWS|Azure|Linux|Python|Bash|Groovy|Ansible|Puppet|Jenkins|Jira|Confluence|English|Polish,"23 520 - 30 240 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|140 - 180 PLN
+ vat (B2B) godzinowo ",https://nofluffjobs.com/pl/job/cloud-devops-engineer-engenious-krakow-f1v9hawt
"Intern System and Network Administrator
deepsense.ai Sp. z o.o.",IT Administrator,Trainee,Linux,"4 500 PLN
brutto miesięcznie (UoD) ",https://nofluffjobs.com/pl/job/intern-system-and-network-administrator-deepsense-ai-warszawa-xeog7flh
"Customer Success Manager
SquadGurus",Sales,Junior,Client service|English|Goal-oriented|Building relationships|Proactivity,"5 000 - 10 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/customer-success-manager-squadgurus-remote-cyoq2kmq
"Java Developer
Devire","Backend, java",Mid,Java|Spring|Hibernate|Polish|Activity|jBoss Drools,"13 440 - 21 840 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|80 - 130 PLN
+ vat (B2B) godzinowo ",https://nofluffjobs.com/pl/job/java-developer-devire-remote-vckfni2u
"Intern - SAP Consultant - SWO Academy
SoftwareONE",Support,Trainee,Polish|English|Team player|Communication skills|Organizational skills|Active listener|Methodical approach to troubleshooting|Passion for technology|Building relationships|Attention to detail,"3 800 PLN
brutto miesięcznie (UZ) ",https://nofluffjobs.com/pl/job/intern-sap-consultant-swo-academy-softwareone-warszawa-9f9wlvbn
"Intern - SAP Consultant - SWO Academy
SoftwareONE",Support,Trainee,Polish|English|Team player|Communication skills|Organizational skills|Active listener|Methodical approach to troubleshooting|Passion for technology|Building relationships|Attention to detail,"3 800 PLN
brutto miesięcznie (UZ) ",https://nofluffjobs.com/pl/job/intern-sap-consultant-swo-academy-softwareone-wroclaw-9f9wlvbn
"Trainee QC Engineer
SoftServe","Testing, sql",Trainee,SQL|English,"3 864 PLN
brutto miesięcznie (UZ) |23 PLN
brutto godzinowo (UZ) ",https://nofluffjobs.com/pl/job/trainee-qc-engineer-softserve-remote-fgrxy6ww
"Trainee QC Engineer
SoftServe","Testing, sql",Trainee,SQL|English,"3 864 PLN
brutto miesięcznie (UZ) |23 PLN
brutto godzinowo (UZ) ",https://nofluffjobs.com/pl/job/trainee-qc-engineer-softserve-wroclaw-fgrxy6ww
"Azure DevOps Engineer
PGS Software S.A.","DevOps, Azure",Mid,Jenkins|Azure|Kubernetes|Docker|English,"16 000 - 25 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/azure-devops-engineer-pgs-software-remote-nay1uxvn
"Azure DevOps Engineer
PGS Software S.A.","DevOps, Azure",Mid,Jenkins|Azure|Kubernetes|Docker|English,"16 000 - 25 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/azure-devops-engineer-pgs-software-wroclaw-nay1uxvn
"Azure DevOps Engineer
PGS Software S.A.","DevOps, Azure",Mid,Jenkins|Azure|Kubernetes|Docker|English,"16 000 - 25 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/azure-devops-engineer-pgs-software-gdansk-nay1uxvn
"Azure DevOps Engineer
PGS Software S.A.","DevOps, Azure",Mid,Jenkins|Azure|Kubernetes|Docker|English,"16 000 - 25 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/azure-devops-engineer-pgs-software-rzeszow-nay1uxvn
"Junior Remote Angular Developer
Metag Sp. z o. o.","Frontend, angular",Junior,Angular|RxJS|TypeScript|REST|HTML|CSS|NgRx,"7 000 - 13 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/junior-remote-angular-developer-metag-ollp1vcj
"Junior Sales Development
EIP S.A.",Sales,Junior,Sales experience|Sales skills|Polish|English|Building relationships|Communication skills,"3 000 - 5 000 PLN
brutto miesięcznie (UZ) ",https://nofluffjobs.com/pl/job/junior-sales-development-eip-warszawa-zr6kpej7
"Remote Middle Backend .NET Developer
PGS Software S.A.","Backend, .net",Mid,.NET|ASP.NET MVC/Web API|MS SQL|.Net Core|ORM (EF)|Unit tests|Architektura,"12 000 - 21 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|8 500 - 16 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/remote-middle-backend-net-developer-pgs-software-livy8pjg
"Remote Middle Backend .NET Developer
PGS Software S.A.","Backend, .net",Mid,.NET|ASP.NET MVC/Web API|MS SQL|.Net Core|ORM (EF)|Unit tests|Architektura,"12 000 - 21 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|8 500 - 16 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/remote-middle-backend-net-developer-pgs-software-gdansk-livy8pjg
"Remote Middle Backend .NET Developer
PGS Software S.A.","Backend, .net",Mid,.NET|ASP.NET MVC/Web API|MS SQL|.Net Core|ORM (EF)|Unit tests|Architektura,"12 000 - 21 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|8 500 - 16 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/remote-middle-backend-net-developer-pgs-software-wroclaw-livy8pjg
"Remote Middle Backend .NET Developer
PGS Software S.A.","Backend, .net",Mid,.NET|ASP.NET MVC/Web API|MS SQL|.Net Core|ORM (EF)|Unit tests|Architektura,"12 000 - 21 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|8 500 - 16 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/remote-middle-backend-net-developer-pgs-software-rzeszow-livy8pjg
"AWS DevOps Engineer
PGS Software S.A.","DevOps, aws",Mid,AWS|cloud|Polish|English|Lambda|Kubernetes|Docker,"16 000 - 25 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/aws-devops-engineer-pgs-software-remote-8dahbivf
"AWS DevOps Engineer
PGS Software S.A.","DevOps, aws",Mid,AWS|cloud|Polish|English|Lambda|Kubernetes|Docker,"16 000 - 25 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/aws-devops-engineer-pgs-software-wroclaw-8dahbivf
"AWS DevOps Engineer
PGS Software S.A.","DevOps, aws",Mid,AWS|cloud|Polish|English|Lambda|Kubernetes|Docker,"16 000 - 25 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/aws-devops-engineer-pgs-software-gdansk-8dahbivf
"AWS DevOps Engineer
PGS Software S.A.","DevOps, aws",Mid,AWS|cloud|Polish|English|Lambda|Kubernetes|Docker,"16 000 - 25 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/aws-devops-engineer-pgs-software-rzeszow-8dahbivf
"Remote PHP Developer
Masterlease","Backend, php",Mid,PHP|GitHub|GitLab|Bitbucket|PSR|PHP Unit|Composer|Clean Code|SOLID|SQL|Proactivity|Communication skills|Problem solving,"10 000 - 16 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/remote-php-developer-masterlease-pfiguyiz
"Remote PHP Developer
Masterlease","Backend, php",Mid,PHP|GitHub|GitLab|Bitbucket|PSR|PHP Unit|Composer|Clean Code|SOLID|SQL|Proactivity|Communication skills|Problem solving,"10 000 - 16 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/remote-php-developer-masterlease-gdansk-pfiguyiz
"IT Recruiter in Hungary
OLSYS Ltd.",HR,"Mid, Senior",English|Hungarian|Recruiting,"4 268 - 8 537 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|4 268 - 8 537 PLN
brutto miesięcznie (UoP) oblicz netto|1 000 - 2 000 USD
+ vat (B2B) miesięcznie |1 000 - 2 000 USD
brutto miesięcznie (UoP) ",https://nofluffjobs.com/pl/job/it-recruiter-in-hungary-olsys-ltd-remote-760qesdd
"Trainee React Developer
Acaisoft Poland Sp. z o.o.","Frontend, react",Trainee,React|JavaScript|Communication skills|English (min. B2)|University graduate or student status,"bezpłatny

staż",https://nofluffjobs.com/pl/job/trainee-react-developer-acaisoft-poland-gdansk-yskkmhvk
"Devops for Infrastructure Monitoring
CodiLime",DevOps,Junior,AWS|GCP|IBMCloud|Ansible|Terraform|Kubernetes|Python|Bash|Linux|English,"11 000 - 22 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/devops-for-infrastructure-monitoring-codilime-remote-xtlited5
"Devops for Infrastructure Monitoring
CodiLime",DevOps,Junior,AWS|GCP|IBMCloud|Ansible|Terraform|Kubernetes|Python|Bash|Linux|English,"11 000 - 22 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/devops-for-infrastructure-monitoring-codilime-gdansk-xtlited5
"Devops for Infrastructure Monitoring
CodiLime",DevOps,Junior,AWS|GCP|IBMCloud|Ansible|Terraform|Kubernetes|Python|Bash|Linux|English,"11 000 - 22 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/devops-for-infrastructure-monitoring-codilime-warszawa-xtlited5
"Account Executive
TEAM International",Sales,Mid,excellent communication skills/English|IT industry experience|Proven track record of results/deals closed|2+ IT sales experience,"10 000 - 12 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|10 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/account-executive-team-international-remote-fn3zcegj
"Account Executive
TEAM International",Sales,Mid,excellent communication skills/English|IT industry experience|Proven track record of results/deals closed|2+ IT sales experience,"10 000 - 12 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|10 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/account-executive-team-international-lublin-fn3zcegj
"Account Executive
TEAM International",Sales,Mid,excellent communication skills/English|IT industry experience|Proven track record of results/deals closed|2+ IT sales experience,"10 000 - 12 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|10 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/account-executive-team-international-warszawa-fn3zcegj
"Product Designer
kiwiHR",Design,"Mid, Senior",Product design|Figma|UX|Wireframing|UI|English|Problem solving|Communication skills|Critical thinking|Team player|Prototyping|Documentation,"12 000 - 16 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/product-designer-kiwihr-remote-ddrtgm2f
"Product Designer
kiwiHR",Design,"Mid, Senior",Product design|Figma|UX|Wireframing|UI|English|Problem solving|Communication skills|Critical thinking|Team player|Prototyping|Documentation,"12 000 - 16 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/product-designer-kiwihr-krakow-ddrtgm2f
"Product Designer
kiwiHR",Design,"Mid, Senior",Product design|Figma|UX|Wireframing|UI|English|Problem solving|Communication skills|Critical thinking|Team player|Prototyping|Documentation,"12 000 - 16 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/product-designer-kiwihr-poznan-ddrtgm2f
"Junior .NET Developer
KRUK S.A.","Backend, .net",Junior,.NET|C#|MS SQL,"5 000 - 7 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/junior-net-developer-kruk-wroclaw-q97fl1kh
"Junior Frontend Developer
People Trust Sp. z o.o.","Frontend, react",Junior,React|CSS|NextJS|JavaScript,"13 500 - 16 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/junior-frontend-developer-people-trust-remote-68yhtpe0
"Junior React Developer (international, SCRUM)
AMT Solution","Frontend, react",Junior,React|JavaScript|CSS|HTML|Git|Sass|Communication skills|Team player|Critical thinking|Problem solving|Proactivity|English,"6 000 - 9 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|5 000 - 8 000 PLN
brutto miesięcznie (UZ) ",https://nofluffjobs.com/pl/job/junior-react-developer-international-scrum-amt-solution-remote-rqmjwfrk
"Remote Fullstack Developer
TechnipFMC","Fullstack, java",Mid,Java|TypeScript|English|React|Polish|kotlin|Git,"13 300 - 18 100 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|11 000 - 15 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/remote-fullstack-developer-technipfmc-08ktsxxk
"Remote Fullstack Developer
TechnipFMC","Fullstack, java",Mid,Java|TypeScript|English|React|Polish|kotlin|Git,"13 300 - 18 100 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|11 000 - 15 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/remote-fullstack-developer-technipfmc-krakow-08ktsxxk
"React Developer Remote
Tigura","Frontend, react","Mid, Senior",React|HTML|JavaScript|CSS|Redux|Git|webpack|English|Sass|less,"20 000 - 30 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|18 000 - 21 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/react-developer-remote-tigura-kyxelp1w
"Senior Symfony Developer
Strix","Backend, php",Senior,PHP|Symfony|Polish|REST API|GraphQL API,"12 000 - 18 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|10 000 - 14 900 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/senior-symfony-developer-strix-remote-vvlwsgki
"Senior Symfony Developer
Strix","Backend, php",Senior,PHP|Symfony|Polish|REST API|GraphQL API,"12 000 - 18 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|10 000 - 14 900 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/senior-symfony-developer-strix-krakow-vvlwsgki
"UI Delevoper (HTML/CSS)
Objectivity",Inne,Mid,"HTML|CSS/SASS|UI Frameworks like Bootstrap, Material Design|HTML/CSS validation rules|Practical knowledge of GIT, npm|English C1","12 600 - 18 480 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|8 000 - 12 000 PLN
brutto miesięcznie (UoP) oblicz netto|75 - 110 PLN
+ vat (B2B) godzinowo |8 000 - 12 000 PLN
brutto miesięcznie (UoP) ",https://nofluffjobs.com/pl/job/ui-delevoper-html-css-objectivity-remote-2p30pi03
"UI Delevoper (HTML/CSS)
Objectivity",Inne,Mid,"HTML|CSS/SASS|UI Frameworks like Bootstrap, Material Design|HTML/CSS validation rules|Practical knowledge of GIT, npm|English C1","12 600 - 18 480 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|8 000 - 12 000 PLN
brutto miesięcznie (UoP) oblicz netto|75 - 110 PLN
+ vat (B2B) godzinowo |8 000 - 12 000 PLN
brutto miesięcznie (UoP) ",https://nofluffjobs.com/pl/job/ui-delevoper-html-css-objectivity-gdansk-2p30pi03
"UI Delevoper (HTML/CSS)
Objectivity",Inne,Mid,"HTML|CSS/SASS|UI Frameworks like Bootstrap, Material Design|HTML/CSS validation rules|Practical knowledge of GIT, npm|English C1","12 600 - 18 480 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|8 000 - 12 000 PLN
brutto miesięcznie (UoP) oblicz netto|75 - 110 PLN
+ vat (B2B) godzinowo |8 000 - 12 000 PLN
brutto miesięcznie (UoP) ",https://nofluffjobs.com/pl/job/ui-delevoper-html-css-objectivity-wroclaw-2p30pi03
"SAP IT Architect
Volvo Group",Inne,"Senior, Expert",SAP BW/4HANA|SAP BI|SAP Integration|SAP BTP|IT Architecture framework|English|Communication skills|Presentation skills,"16 000 - 20 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/sap-it-architect-volvo-group-remote-uo4weblc
"SAP IT Architect
Volvo Group",Inne,"Senior, Expert",SAP BW/4HANA|SAP BI|SAP Integration|SAP BTP|IT Architecture framework|English|Communication skills|Presentation skills,"16 000 - 20 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/sap-it-architect-volvo-group-wroclaw-uo4weblc
"Java Developer
Sii Polska","Backend, java","Mid, Senior",Java|Spring|Spring Boot|Hibernate|PostgreSQL|OpenShift,"14 000 - 24 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/java-developer-sii-polska-remote-eecoiswl
"Java Developer
Sii Polska","Backend, java","Mid, Senior",Java|Spring|Spring Boot|Hibernate|PostgreSQL|OpenShift,"14 000 - 24 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/java-developer-sii-polska-poznan-eecoiswl
